sim_time_min,event_type,policy,truck_id,origin,destination,shovel_id,dump_id,duration_min,queue_length,queue_wait_min,payload_tonnes
0.0,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
0.0,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.5826,,,
0.0,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
0.0,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,3.5278,,,
0.0,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
0.0,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.922,,,
0.0,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
0.0,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,3.8625,,,
0.0,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
0.0,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.9798,,,
0.0,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
0.0,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.6892,,,
3.5278,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
3.5278,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
3.5278,LOADING_START,fixed,T02,S2,S2,S2,,5.3149,0.0,0.0,
3.6892,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
3.6892,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
3.8625,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
3.8625,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,1.0,,
4.5826,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
4.5826,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
4.5826,LOADING_START,fixed,T01,S1,S1,S1,,4.4264,0.0,0.0,
4.922,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
4.922,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
4.9798,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
4.9798,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,1.0,,
8.8427,LOADING_END,fixed,T02,S2,D2,S2,,5.3149,,,
8.8427,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.778,,,
8.8427,LOADING_START,fixed,T06,S2,S2,S2,,5.263,0.0,5.1535,
9.0091,LOADING_END,fixed,T01,S1,D1,S1,,4.4264,,,
9.0091,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,7.5831,,,
9.0091,LOADING_START,fixed,T03,S1,S1,S1,,4.0184,0.0,4.0871,
13.0275,LOADING_END,fixed,T03,S1,D1,S1,,4.0184,,,
13.0275,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.2598,,,
13.0275,LOADING_START,fixed,T05,S1,S1,S1,,4.6221,0.0,8.0477,
14.1056,LOADING_END,fixed,T06,S2,D2,S2,,5.263,,,
14.1056,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.187,,,
14.1056,LOADING_START,fixed,T04,S2,S2,S2,,5.4735,0.0,10.2432,
14.6207,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
14.6207,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
14.6207,DUMPING_START,fixed,T02,D2,D2,,D2,1.5798,,0.0,100.2477
16.2005,DUMPING_END,fixed,T02,D2,D2,,D2,,,,100.2477
16.2005,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
16.2005,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,4.2723,,,
16.5922,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
16.5922,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
16.5922,DUMPING_START,fixed,T01,D1,D1,,D1,1.549,,0.0,102.0
17.6495,LOADING_END,fixed,T05,S1,D1,S1,,4.6221,,,
17.6495,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.7407,,,
18.1412,DUMPING_END,fixed,T01,D1,D1,,D1,,,,102.0
18.1412,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
18.1412,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.656,,,
19.2873,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
19.2873,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
19.2873,DUMPING_START,fixed,T03,D1,D1,,D1,1.6054,,0.0,96.7113
19.2926,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
19.2926,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
19.2926,DUMPING_START,fixed,T06,D2,D2,,D2,1.2196,,0.0,94.7503
19.5792,LOADING_END,fixed,T04,S2,D2,S2,,5.4735,,,
19.5792,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.4459,,,
20.4728,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
20.4728,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
20.4728,LOADING_START,fixed,T02,S2,S2,S2,,4.9532,0.0,0.0,
20.5122,DUMPING_END,fixed,T06,D2,D2,,D2,,,,94.7503
20.5122,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
20.5122,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.803,,,
20.8926,DUMPING_END,fixed,T03,D1,D1,,D1,,,,96.7113
20.8926,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
20.8926,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.8212,,,
22.7972,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
22.7972,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
22.7972,LOADING_START,fixed,T01,S1,S1,S1,,4.4929,0.0,0.0,
24.3152,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
24.3152,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
24.3902,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
24.3902,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
24.3902,DUMPING_START,fixed,T05,D1,D1,,D1,1.0828,,0.0,93.2416
25.0251,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
25.0251,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
25.0251,DUMPING_START,fixed,T04,D2,D2,,D2,1.7988,,0.0,89.0389
25.426,LOADING_END,fixed,T02,S2,D2,S2,,4.9532,,,
25.426,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.9498,,,
25.426,LOADING_START,fixed,T06,S2,S2,S2,,4.4869,0.0,1.1109,
25.4731,DUMPING_END,fixed,T05,D1,D1,,D1,,,,93.2416
25.4731,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
25.4731,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,5.2853,,,
25.7139,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
25.7139,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
26.8238,DUMPING_END,fixed,T04,D2,D2,,D2,,,,89.0389
26.8238,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
26.8238,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,4.0121,,,
27.2901,LOADING_END,fixed,T01,S1,D1,S1,,4.4929,,,
27.2901,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.819,,,
27.2901,LOADING_START,fixed,T03,S1,S1,S1,,4.2436,0.0,1.5763,
29.9129,LOADING_END,fixed,T06,S2,D2,S2,,4.4869,,,
29.9129,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.1144,,,
30.7584,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
30.7584,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
30.8359,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
30.8359,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
30.8359,LOADING_START,fixed,T04,S2,S2,S2,,5.7888,0.0,0.0,
31.3759,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
31.3759,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
31.3759,DUMPING_START,fixed,T02,D2,D2,,D2,1.3547,,0.0,95.9225
31.5337,LOADING_END,fixed,T03,S1,D1,S1,,4.2436,,,
31.5337,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.9857,,,
31.5337,LOADING_START,fixed,T05,S1,S1,S1,,4.4339,0.0,0.7753,
32.7305,DUMPING_END,fixed,T02,D2,D2,,D2,,,,95.9225
32.7305,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
32.7305,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,3.5658,,,
34.1091,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
34.1091,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
34.1091,DUMPING_START,fixed,T01,D1,D1,,D1,0.9729,,0.0,96.8661
35.0273,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
35.0273,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
35.0273,DUMPING_START,fixed,T06,D2,D2,,D2,1.4566,,0.0,93.6517
35.082,DUMPING_END,fixed,T01,D1,D1,,D1,,,,96.8661
35.082,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
35.082,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.7044,,,
35.9676,LOADING_END,fixed,T05,S1,D1,S1,,4.4339,,,
35.9676,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.5832,,,
36.2963,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
36.2963,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
36.484,DUMPING_END,fixed,T06,D2,D2,,D2,,,,93.6517
36.484,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
36.484,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.8414,,,
36.6247,LOADING_END,fixed,T04,S2,D2,S2,,5.7888,,,
36.6247,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.0605,,,
36.6247,LOADING_START,fixed,T02,S2,S2,S2,,5.5563,0.0,0.3284,
38.5194,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
38.5194,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
38.5194,DUMPING_START,fixed,T03,D1,D1,,D1,1.1483,,0.0,97.5335
39.6677,DUMPING_END,fixed,T03,D1,D1,,D1,,,,97.5335
39.6677,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
39.6677,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.6691,,,
39.7864,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
39.7864,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
39.7864,LOADING_START,fixed,T01,S1,S1,S1,,4.7896,0.0,0.0,
40.3253,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
40.3253,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
41.6852,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
41.6852,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
41.6852,DUMPING_START,fixed,T04,D2,D2,,D2,1.5371,,0.0,93.9069
42.181,LOADING_END,fixed,T02,S2,D2,S2,,5.5563,,,
42.181,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.0322,,,
42.181,LOADING_START,fixed,T06,S2,S2,S2,,4.9082,0.0,1.8557,
42.5508,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
42.5508,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
42.5508,DUMPING_START,fixed,T05,D1,D1,,D1,1.3545,,0.0,99.696
43.2224,DUMPING_END,fixed,T04,D2,D2,,D2,,,,93.9069
43.2224,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
43.2224,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,3.9879,,,
43.9053,DUMPING_END,fixed,T05,D1,D1,,D1,,,,99.696
43.9053,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
43.9053,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.9559,,,
44.3368,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
44.3368,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
44.576,LOADING_END,fixed,T01,S1,D1,S1,,4.7896,,,
44.576,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,6.7447,,,
44.576,LOADING_START,fixed,T03,S1,S1,S1,,4.9785,0.0,0.2392,
47.0893,LOADING_END,fixed,T06,S2,D2,S2,,4.9082,,,
47.0893,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.53,,,
47.2103,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
47.2103,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
47.2103,LOADING_START,fixed,T04,S2,S2,S2,,4.6541,0.0,0.0,
47.2132,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
47.2132,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
47.2132,DUMPING_START,fixed,T02,D2,D2,,D2,1.6042,,0.0,99.3981
48.8174,DUMPING_END,fixed,T02,D2,D2,,D2,,,,99.3981
48.8174,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
48.8174,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,3.9309,,,
48.8612,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
48.8612,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
49.5545,LOADING_END,fixed,T03,S1,D1,S1,,4.9785,,,
49.5545,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,7.376,,,
49.5545,LOADING_START,fixed,T05,S1,S1,S1,,4.3309,0.0,0.6933,
51.3207,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
51.3207,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
51.3207,DUMPING_START,fixed,T01,D1,D1,,D1,1.1463,,0.0,95.9614
51.8643,LOADING_END,fixed,T04,S2,D2,S2,,4.6541,,,
51.8643,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.0649,,,
52.467,DUMPING_END,fixed,T01,D1,D1,,D1,,,,95.9614
52.467,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
52.467,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.7445,,,
52.6193,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
52.6193,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
52.6193,DUMPING_START,fixed,T06,D2,D2,,D2,1.631,,0.0,90.1902
52.7483,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
52.7483,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
52.7483,LOADING_START,fixed,T02,S2,S2,S2,,5.2722,0.0,0.0,
53.8853,LOADING_END,fixed,T05,S1,D1,S1,,4.3309,,,
53.8853,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.5177,,,
54.2503,DUMPING_END,fixed,T06,D2,D2,,D2,,,,90.1902
54.2503,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
54.2503,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.7525,,,
56.9293,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
56.9293,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
56.9293,DUMPING_START,fixed,T04,D2,D2,,D2,1.4064,,0.0,84.9576
56.9305,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
56.9305,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
56.9305,DUMPING_START,fixed,T03,D1,D1,,D1,1.3004,,0.0,102.0
57.2115,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
57.2115,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
57.2115,LOADING_START,fixed,T01,S1,S1,S1,,5.005,0.0,0.0,
58.0028,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
58.0028,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
58.0205,LOADING_END,fixed,T02,S2,D2,S2,,5.2722,,,
58.0205,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.9278,,,
58.0205,LOADING_START,fixed,T06,S2,S2,S2,,4.8299,0.0,0.0177,
58.2309,DUMPING_END,fixed,T03,D1,D1,,D1,,,,102.0
58.2309,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
58.2309,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.4894,,,
58.3357,DUMPING_END,fixed,T04,D2,D2,,D2,,,,84.9576
58.3357,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
58.3357,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,4.1876,,,
60.403,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
60.403,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
60.403,DUMPING_START,fixed,T05,D1,D1,,D1,1.2894,,0.0,95.7946
61.6924,DUMPING_END,fixed,T05,D1,D1,,D1,,,,95.7946
61.6924,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
61.6924,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.6217,,,
62.2166,LOADING_END,fixed,T01,S1,D1,S1,,5.005,,,
62.2166,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,7.5805,,,
62.5233,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
62.5233,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
62.7203,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
62.7203,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
62.7203,LOADING_START,fixed,T03,S1,S1,S1,,4.6487,0.0,0.0,
62.8504,LOADING_END,fixed,T06,S2,D2,S2,,4.8299,,,
62.8504,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,4.9109,,,
62.8504,LOADING_START,fixed,T04,S2,S2,S2,,4.5972,0.0,0.327,
63.9483,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
63.9483,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
63.9483,DUMPING_START,fixed,T02,D2,D2,,D2,1.3994,,0.0,99.385
65.3476,DUMPING_END,fixed,T02,D2,D2,,D2,,,,99.385
65.3476,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
65.3476,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,4.2395,,,
66.3141,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
66.3141,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
67.369,LOADING_END,fixed,T03,S1,D1,S1,,4.6487,,,
67.369,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,7.2119,,,
67.369,LOADING_START,fixed,T05,S1,S1,S1,,4.7866,0.0,1.0549,
67.4476,LOADING_END,fixed,T04,S2,D2,S2,,4.5972,,,
67.4476,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,4.9615,,,
67.7613,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
67.7613,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
67.7613,DUMPING_START,fixed,T06,D2,D2,,D2,1.9077,,0.0,96.6982
69.5871,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
69.5871,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
69.5871,LOADING_START,fixed,T02,S2,S2,S2,,5.0586,0.0,0.0,
69.669,DUMPING_END,fixed,T06,D2,D2,,D2,,,,96.6982
69.669,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
69.669,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.926,,,
69.7971,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
69.7971,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
69.7971,DUMPING_START,fixed,T01,D1,D1,,D1,1.0856,,0.0,98.318
70.8826,DUMPING_END,fixed,T01,D1,D1,,D1,,,,98.318
70.8826,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
70.8826,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.9003,,,
72.1556,LOADING_END,fixed,T05,S1,D1,S1,,4.7866,,,
72.1556,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.9288,,,
72.4091,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
72.4091,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
72.4091,DUMPING_START,fixed,T04,D2,D2,,D2,1.1897,,0.0,96.1384
73.595,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
73.595,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
73.5988,DUMPING_END,fixed,T04,D2,D2,,D2,,,,96.1384
73.5988,DISPATCH,fixed,T04,D2,S2,S2,D2,,,,
73.5988,EMPTY_TRAVEL_START,fixed,T04,D2,S2,,,4.1614,,,
74.5809,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
74.5809,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
74.5809,DUMPING_START,fixed,T03,D1,D1,,D1,1.1968,,0.0,93.915
74.6457,LOADING_END,fixed,T02,S2,D2,S2,,5.0586,,,
74.6457,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.2471,,,
74.6457,LOADING_START,fixed,T06,S2,S2,S2,,5.8418,0.0,1.0507,
75.7777,DUMPING_END,fixed,T03,D1,D1,,D1,,,,93.915
75.7777,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
75.7777,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.5468,,,
75.783,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
75.783,QUEUE_FOR_SHOVEL,fixed,T01,S1,S1,S1,,,0.0,,
75.783,LOADING_START,fixed,T01,S1,S1,S1,,3.8246,0.0,0.0,
77.7602,EMPTY_TRAVEL_END,fixed,T04,D2,S2,,,,,,
77.7602,QUEUE_FOR_SHOVEL,fixed,T04,S2,S2,S2,,,0.0,,
79.0844,LOADED_TRAVEL_END,fixed,T05,S1,D1,,,,,,
79.0844,QUEUE_FOR_DUMP,fixed,T05,D1,D1,,D1,,0.0,,
79.0844,DUMPING_START,fixed,T05,D1,D1,,D1,0.9893,,0.0,90.9177
79.6076,LOADING_END,fixed,T01,S1,D1,S1,,3.8246,,,
79.6076,LOADED_TRAVEL_START,fixed,T01,S1,D1,,,7.0068,,,
79.8928,LOADED_TRAVEL_END,fixed,T02,S2,D2,,,,,,
79.8928,QUEUE_FOR_DUMP,fixed,T02,D2,D2,,D2,,0.0,,
79.8928,DUMPING_START,fixed,T02,D2,D2,,D2,1.3209,,0.0,98.8506
80.0737,DUMPING_END,fixed,T05,D1,D1,,D1,,,,90.9177
80.0737,DISPATCH,fixed,T05,D1,S1,S1,D1,,,,
80.0737,EMPTY_TRAVEL_START,fixed,T05,D1,S1,,,4.7253,,,
80.3246,EMPTY_TRAVEL_END,fixed,T03,D1,S1,,,,,,
80.3246,QUEUE_FOR_SHOVEL,fixed,T03,S1,S1,S1,,,0.0,,
80.3246,LOADING_START,fixed,T03,S1,S1,S1,,4.5926,0.0,0.0,
80.4876,LOADING_END,fixed,T06,S2,D2,S2,,5.8418,,,
80.4876,LOADED_TRAVEL_START,fixed,T06,S2,D2,,,5.3553,,,
80.4876,LOADING_START,fixed,T04,S2,S2,S2,,5.0154,0.0,2.7273,
81.2137,DUMPING_END,fixed,T02,D2,D2,,D2,,,,98.8506
81.2137,DISPATCH,fixed,T02,D2,S2,S2,D2,,,,
81.2137,EMPTY_TRAVEL_START,fixed,T02,D2,S2,,,3.9642,,,
84.7989,EMPTY_TRAVEL_END,fixed,T05,D1,S1,,,,,,
84.7989,QUEUE_FOR_SHOVEL,fixed,T05,S1,S1,S1,,,0.0,,
84.9171,LOADING_END,fixed,T03,S1,D1,S1,,4.5926,,,
84.9171,LOADED_TRAVEL_START,fixed,T03,S1,D1,,,6.3469,,,
84.9171,LOADING_START,fixed,T05,S1,S1,S1,,4.5151,0.0,0.1182,
85.1779,EMPTY_TRAVEL_END,fixed,T02,D2,S2,,,,,,
85.1779,QUEUE_FOR_SHOVEL,fixed,T02,S2,S2,S2,,,0.0,,
85.503,LOADING_END,fixed,T04,S2,D2,S2,,5.0154,,,
85.503,LOADED_TRAVEL_START,fixed,T04,S2,D2,,,5.5955,,,
85.503,LOADING_START,fixed,T02,S2,S2,S2,,4.4168,0.0,0.3251,
85.8429,LOADED_TRAVEL_END,fixed,T06,S2,D2,,,,,,
85.8429,QUEUE_FOR_DUMP,fixed,T06,D2,D2,,D2,,0.0,,
85.8429,DUMPING_START,fixed,T06,D2,D2,,D2,1.3393,,0.0,95.4157
86.6144,LOADED_TRAVEL_END,fixed,T01,S1,D1,,,,,,
86.6144,QUEUE_FOR_DUMP,fixed,T01,D1,D1,,D1,,0.0,,
86.6144,DUMPING_START,fixed,T01,D1,D1,,D1,1.3131,,0.0,92.7581
87.1822,DUMPING_END,fixed,T06,D2,D2,,D2,,,,95.4157
87.1822,DISPATCH,fixed,T06,D2,S2,S2,D2,,,,
87.1822,EMPTY_TRAVEL_START,fixed,T06,D2,S2,,,3.723,,,
87.9275,DUMPING_END,fixed,T01,D1,D1,,D1,,,,92.7581
87.9275,DISPATCH,fixed,T01,D1,S1,S1,D1,,,,
87.9275,EMPTY_TRAVEL_START,fixed,T01,D1,S1,,,4.9533,,,
89.4323,LOADING_END,fixed,T05,S1,D1,S1,,4.5151,,,
89.4323,LOADED_TRAVEL_START,fixed,T05,S1,D1,,,6.9832,,,
89.9197,LOADING_END,fixed,T02,S2,D2,S2,,4.4168,,,
89.9197,LOADED_TRAVEL_START,fixed,T02,S2,D2,,,5.6646,,,
90.9052,EMPTY_TRAVEL_END,fixed,T06,D2,S2,,,,,,
90.9052,QUEUE_FOR_SHOVEL,fixed,T06,S2,S2,S2,,,0.0,,
90.9052,LOADING_START,fixed,T06,S2,S2,S2,,4.6509,0.0,0.0,
91.0985,LOADED_TRAVEL_END,fixed,T04,S2,D2,,,,,,
91.0985,QUEUE_FOR_DUMP,fixed,T04,D2,D2,,D2,,0.0,,
91.0985,DUMPING_START,fixed,T04,D2,D2,,D2,1.8493,,0.0,88.2192
91.264,LOADED_TRAVEL_END,fixed,T03,S1,D1,,,,,,
91.264,QUEUE_FOR_DUMP,fixed,T03,D1,D1,,D1,,0.0,,
91.264,DUMPING_START,fixed,T03,D1,D1,,D1,0.9992,,0.0,100.7117
92.2632,DUMPING_END,fixed,T03,D1,D1,,D1,,,,100.7117
92.2632,DISPATCH,fixed,T03,D1,S1,S1,D1,,,,
92.2632,EMPTY_TRAVEL_START,fixed,T03,D1,S1,,,4.8785,,,
92.8808,EMPTY_TRAVEL_END,fixed,T01,D1,S1,,,,,,
